date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-07-23 00:00:00,20.3,15.6,27.9,0.5,,,15.3,37,1018.6,
2022-07-24 00:00:00,22,17.9,29,0,,,24.3,52,1014.1,
2022-07-25 00:00:00,19.9,17.9,24.9,0,,,21.4,42.6,1010.5,
2022-07-26 00:00:00,17.8,15,22.8,0,,,9.4,22.2,1019.1,
2022-07-27 00:00:00,18.1,13.7,22.1,0,,,12.1,25.9,1020.2,
2022-07-28 00:00:00,19.4,15.5,25.2,0,,,15,31.5,1017.4,
2022-07-29 00:00:00,20.8,14.4,28.4,0,,,8.2,24.1,1018.4,
2022-07-30 00:00:00,21.2,15.9,27,0,,,14.2,33.3,1018.3,
2022-07-31 00:00:00,22.4,19.8,27.6,0,,,19.2,37,1016.2,
2022-08-01 00:00:00,21.9,18.2,27.8,0,,,10.5,31.5,1018,
2022-08-02 00:00:00,21.7,18.3,26.9,0,,,18.7,42.6,1015.3,
2022-08-03 00:00:00,21.5,17.8,27.2,0,,,17.5,37,1013.5,
2022-08-04 00:00:00,20.3,15.8,25.5,0,,,12.3,25.9,1015.2,
2022-08-05 00:00:00,18.6,14.3,23.3,0,,,13.4,27.8,1022.3,
2022-08-06 00:00:00,18.7,10.5,24.8,0,,,7.8,20.4,1028.3,
2022-08-07 00:00:00,20.8,12.6,27.6,0,,,6.2,22.2,1025.9,
2022-08-08 00:00:00,21.9,15.8,29.7,0,,,9.6,22.2,1026.4,
2022-08-09 00:00:00,21.6,15.6,29.1,0,,,11.1,25.9,1028.5,
2022-08-10 00:00:00,21.4,15,30.1,0,,,11.7,29.6,1025.6,773
2022-08-11 00:00:00,24.6,15.7,33.3,0,,,10.2,29.6,1021.5,760
2022-08-12 00:00:00,25.2,17.6,33.9,0,,,12,50,1018.1,735
2022-08-13 00:00:00,25.9,18.2,34.2,0,,,10.1,27.8,1014,711
2022-08-14 00:00:00,25.9,18.2,33.1,0,,,9.9,27.8,1007,525
2022-08-15 00:00:00,23.6,18.1,29.5,0,,,11.3,27.8,1003,306
2022-08-16 00:00:00,20.2,18.4,23.6,0,,,9.1,20.4,1007.3,61
2022-08-17 00:00:00,19.2,16.7,24.2,13.5,,,9.7,29.6,1011.7,46
2022-08-18 00:00:00,21.1,17.5,27.8,14,,,12.9,33.3,1014,290
2022-08-19 00:00:00,20.6,18,25.2,0,,,16.8,46,1014.6,599
2022-08-20 00:00:00,18.9,13.3,26,0,,,17.1,37,1017.3,408
2022-08-21 00:00:00,18.9,14.8,25.4,0,,,10.6,25.9,1015.8,261
2022-08-22 00:00:00,18.6,14,23.4,0,,,11.8,29.6,1014,174
2022-08-23 00:00:00,20.9,17.8,25.6,0,,,14,31.5,1013.9,195
2022-08-24 00:00:00,23.4,20,29.1,0,,,14.4,31.5,1016.2,286
2022-08-25 00:00:00,19.1,16.3,21.7,10.7,,,7.2,20.4,1017.4,81
2022-08-26 00:00:00,18.6,11.3,25.2,16.5,,,5.5,18.5,1019.3,426
2022-08-27 00:00:00,19.9,15.7,25.3,0,,,8.2,24.1,1018.9,423
2022-08-28 00:00:00,18.8,13.8,24.4,0,,,11.7,27.8,1021.7,329
2022-08-29 00:00:00,18.6,15.6,23.3,0,,,12,27.8,1022.8,300
2022-08-30 00:00:00,18.7,13.5,24.4,0,,,13.8,29.6,1023,116
2022-08-31 00:00:00,18.8,13.8,24.2,0,,,14.7,40,1023.6,361
2022-09-01 00:00:00,18.8,15,23.7,2,,,13.3,35,1019.4,138
2022-09-02 00:00:00,19.4,16.3,24.2,2,,,9.4,23,1012.8,82
2022-09-03 00:00:00,18.7,15,23.7,0,,,10.8,44,1009.3,185
2022-09-04 00:00:00,19.8,15.8,24.6,8.9,,,15.8,34,1014.2,57
2022-09-05 00:00:00,19.2,14.5,22.8,2.5,,,11.9,47,1015.1,138
2022-09-06 00:00:00,17.6,14.9,22.2,8.9,,,12.6,41,1011.7,52
2022-09-07 00:00:00,17.2,14,21.3,19.1,,,14.7,37,1008.5,175
2022-09-08 00:00:00,15.7,13,20.1,7.9,,,12,39,1004.2,77
2022-09-09 00:00:00,16.7,14.9,22.1,7.9,0,,12.2,35,1005.9,113
2022-09-10 00:00:00,16.9,12.4,22.5,6.9,0,,7.6,24,1015.1,171
2022-09-11 00:00:00,17.3,12.4,23.4,0,0,,7.7,31,1018,221
2022-09-12 00:00:00,20.1,14.8,26.2,0,0,,8.4,27,1012,161
2022-09-13 00:00:00,17.4,15.9,23,0,0,,7.4,24,1010.6,21
2022-09-14 00:00:00,17,14.4,22,5.8,0,,7.7,24,1007.6,274
2022-09-15 00:00:00,15.3,12.6,19.9,0,0,,8,26,1012.6,188
2022-09-16 00:00:00,13.1,9.9,17.7,0,0,,11.1,37,1017.9,496
2022-09-17 00:00:00,12.2,6,17.6,0,0,,10.6,33,1022.5,630
2022-09-18 00:00:00,13.2,7.7,18,0,0,,12.3,33,1021.5,232
2022-09-19 00:00:00,14.2,11.6,18.6,0,0,,5.6,22,1024.5,135
2022-09-20 00:00:00,14.8,8.8,19.8,0,0,,5.1,17,1026.1,251
2022-09-21 00:00:00,16.4,13.6,21.2,0,0,,6.2,23,1025.7,303
2022-09-22 00:00:00,15.1,9.6,20.7,0,0,,10.6,32,1020.2,275
2022-09-23 00:00:00,15.7,14.5,18.9,2.5,0,,8.9,30,1015.2,93
2022-09-24 00:00:00,13.6,9,18.9,0.5,0,,10.3,33,1016.9,350
2022-09-25 00:00:00,12.6,8.9,16.7,0,0,,11.3,30,1018.4,379
2022-09-26 00:00:00,12.8,11,15.7,1,0,,19,43,1003.6,257
2022-09-27 00:00:00,10.8,8.8,15,0.5,0,,15.4,42,1001.8,174
2022-09-28 00:00:00,10.2,5.3,15.6,1.5,,,9.9,30,1000.3,364
2022-09-29 00:00:00,10.9,6,16.9,0,0,,6.1,21,1003.7,268
2022-09-30 00:00:00,11.9,7.5,16.7,0,0,,16.3,50,1005.9,56
2022-10-01 00:00:00,15.4,11.8,19.5,8.1,0,,20.1,51,1006.9,397
2022-10-02 00:00:00,14.8,11,18.6,0.3,0,,9.9,26,1020.2,244
2022-10-03 00:00:00,12.6,7,18.4,0,0,,8.2,30,1025.6,132
2022-10-04 00:00:00,15.6,13.3,18.3,0,0,,16.8,42,1017.2,94
2022-10-05 00:00:00,15.7,11.5,18.6,0,0,,27.6,66,1012.4,48
2022-10-06 00:00:00,13.1,7.7,19.2,1.3,0,,17.8,42,1027,377
2022-10-07 00:00:00,14.6,11.6,19.5,0,0,,21.8,53,1020,224
2022-10-08 00:00:00,11.7,6.7,17.2,2.3,0,,10.8,25,1022.9,510
2022-10-09 00:00:00,11.2,5.8,18.3,0,0,,12.1,36,1018.1,474
2022-10-10 00:00:00,12.2,9.5,16.1,0.8,0,,8.8,41,1017.7,389
2022-10-11 00:00:00,9.6,4.6,16.5,2.5,0,,4,18,1026.8,499
2022-10-12 00:00:00,11.7,5,17.8,0,0,,10.5,33,1021,114
2022-10-13 00:00:00,13.9,11.3,17.8,3.6,0,,5,21,1015.8,229
2022-10-14 00:00:00,12.6,9.3,16.3,0,0,,9.3,28,1010.3,10
2022-10-15 00:00:00,12.4,7.7,17.8,0.5,0,,17.3,50,1003.9,306
2022-10-16 00:00:00,13.5,10.4,16.7,0.3,0,,16.3,37,1009.7,308
2022-10-17 00:00:00,16.2,11.7,19.3,5.8,0,,16.5,37,1016.6,221
2022-10-18 00:00:00,12.1,6,18,0,0,,7.7,27,1027.3,471
2022-10-19 00:00:00,14.1,11.5,17.2,0,0,,20,49,1019.9,118
2022-10-20 00:00:00,14.7,11.8,17.8,0.3,0,,9.2,34,1007.1,92
2022-10-21 00:00:00,15.1,9.5,18.2,11.9,0,,17.2,51,1001.7,75
2022-10-22 00:00:00,14.7,12.3,18.6,9.7,0,,15.8,37,1008.5,123
2022-10-23 00:00:00,14.9,12.7,19.4,2,0,,12.7,82,1001.5,44
2022-10-24 00:00:00,14.2,11.9,18.7,0,,,21.4,63,1002.1,219
2022-10-25 00:00:00,14,10.6,17.8,3,0,,13.6,32,1010.9,161
2022-10-26 00:00:00,16,14,19.1,0,0,,20.5,58,1010.6,176
2022-10-27 00:00:00,16.2,11.9,20.8,2.3,0,,14,37,1014.1,98
2022-10-28 00:00:00,15.3,12.2,18.7,0.3,0,,14.6,42,1014.9,174
2022-10-29 00:00:00,16.2,10.6,21.8,1.3,0,,12.5,34,1013.9,93
2022-10-30 00:00:00,14.6,12.3,18.3,0,0,,15,41,1014.6,70
2022-10-31 00:00:00,13.8,9.9,17.5,0.8,0,,15.1,39,1010.6,199
2022-11-01 00:00:00,12.7,9.6,16.1,7.6,0,,29.6,95,1005.7,117
2022-11-02 00:00:00,12.1,8,15.2,4.1,0,,24.3,64,1012.7,189
2022-11-03 00:00:00,10.5,7.5,15.2,30.5,0,,10.8,37,1000.9,82
2022-11-04 00:00:00,9.1,6.2,12.8,6.1,,,11.4,36,1010.5,351
2022-11-05 00:00:00,10.4,5.7,13.6,0,,,13.9,39,1013.4,0
2022-11-06 00:00:00,12.4,10.3,14.1,4.8,,,16.2,47,1003.2,25
2022-11-07 00:00:00,13.3,9.5,15.1,19.1,,,19.8,56,1003.3,1
2022-11-08 00:00:00,13.1,10.9,15.3,2.3,,,24,60,997.6,90
2022-11-09 00:00:00,11.7,10,15,6.4,,,20.2,48,1006.7,200
2022-11-10 00:00:00,13,9.3,15.2,0,,,19.9,51,1020,70
2022-11-11 00:00:00,14.4,11.8,16.5,0,,,16.9,41,1025.7,127
2022-11-12 00:00:00,12,8.8,16.9,0,,,10.2,22,1026.5,275
2022-11-13 00:00:00,11.7,9.1,14.4,0,,,9.4,23,1019.4,288
2022-11-14 00:00:00,11,7.4,14,0.3,,,7.7,31,1008.4,43
2022-11-15 00:00:00,11.1,8.3,14.7,0.8,,,18.6,44,995.9,44
2022-11-16 00:00:00,9.7,7.1,12.7,0,,,15.5,43,988.4,83
2022-11-17 00:00:00,9.9,8.6,11.8,16.5,,,26.9,53,983.7,61
2022-11-18 00:00:00,9.7,7.1,12.7,1.5,,,19.3,41,1000.9,193
2022-11-19 00:00:00,8.2,4,10.8,0,,,10.2,25,1012.3,116
2022-11-20 00:00:00,7.6,4,11.4,1.3,,,13.3,41,1008.4,172
2022-11-21 00:00:00,6.7,3.7,9.2,4.8,,,19.7,65,993.9,4
2022-11-22 00:00:00,6.7,5.2,10.8,5.8,,,15.2,40,988.9,141
2022-11-23 00:00:00,8.8,2.6,12.6,0.3,,,19.9,61,992,164
2022-11-24 00:00:00,9.4,5.9,13.2,2.5,,,18.5,60,1002.5,50
2022-11-25 00:00:00,9.4,7.5,12.5,1.5,,,15.7,31,1015,304
2022-11-26 00:00:00,10.4,7.5,12.4,0,,,17.1,49,1022.5,34
2022-11-27 00:00:00,11.6,9.5,13.4,3,,,14.6,51,1012.2,22
2022-11-28 00:00:00,8.1,4.4,11.9,1.3,,,6.6,26,1009.4,108
2022-11-29 00:00:00,6.3,4.3,8.2,0.5,,,5.6,16,1020.1,6
2022-11-30 00:00:00,7.1,4,9.7,0,,,5,17,1025.5,87
2022-12-01 00:00:00,5.2,3.7,7.2,0,,,5.9,17,1029.1,72
2022-12-02 00:00:00,5.5,3.9,7.6,0,,,9.8,36,1025.8,58
2022-12-03 00:00:00,6.1,5,7.7,0.3,,,16.5,39,1020.6,7
2022-12-04 00:00:00,4.7,3.9,6.5,0,,,13.6,36,1017.1,0
2022-12-05 00:00:00,6,3.8,8.3,0.3,,,11,28,1022.1,12
2022-12-06 00:00:00,4.8,2.9,7.4,0,,,8.2,24,1024,169
2022-12-07 00:00:00,2.7,-0.3,6.4,0,,,6.9,19,1021.2,214
2022-12-08 00:00:00,0.1,-3.2,4,0,,,6,16,1011.9,299
2022-12-09 00:00:00,0.2,-3.7,3.6,0.5,,,5.8,18,1008.9,274
2022-12-10 00:00:00,-0.7,-4.3,5,0,,,4.8,15,1010,237
2022-12-11 00:00:00,-1.7,-3.8,1.3,0,,,4.9,22,1008,23
2022-12-12 00:00:00,0,-1,1.4,0,,,7.6,21,1008.8,14
2022-12-13 00:00:00,-0.5,-1.8,1.7,0.3,,,8.8,22,1007.4,32
2022-12-14 00:00:00,-0.7,-2.1,1.3,0,,,9.5,29,1006.2,153
2022-12-15 00:00:00,-1.8,-5.4,2.2,0,,,5.2,16,1011.6,336
2022-12-16 00:00:00,-1.4,-3.4,3.2,0,1,,4.7,17,1018.4,300
2022-12-17 00:00:00,-0.8,-5.4,5,0,1,,7.5,24,1022.3,49
2022-12-18 00:00:00,2.6,-3.9,9.8,0.3,,,15.9,36,1016,0
2022-12-19 00:00:00,12.3,6.5,13.3,7.9,,,27.2,55,1006.4,0
2022-12-20 00:00:00,9.8,5.5,13.3,5.8,,,17.9,51,1007.1,199
2022-12-21 00:00:00,8.2,4.3,12.2,0.3,,,11.7,30,1006.2,81
2022-12-22 00:00:00,8.9,5.8,12,0,,,14,36,1003.3,0
2022-12-23 00:00:00,9.7,7.8,13.9,0.3,,,16.3,53,1002.6,69
2022-12-24 00:00:00,8.8,6.9,11,14.2,,,13.8,31,1009.6,122
2022-12-25 00:00:00,10.2,8.9,11.6,2,,,14.7,32,1007.8,18
2022-12-26 00:00:00,6.8,3.4,10.4,1.5,,,19.7,54,1015.6,268
2022-12-27 00:00:00,6.9,1.9,10.8,0,,,18.7,57,1019.3,19
2022-12-28 00:00:00,10.7,8.2,12,5.8,,,26.7,57,1001.9,1
2022-12-29 00:00:00,8.5,5.8,11.7,4.1,,,26.8,58,1000.9,163
2022-12-30 00:00:00,10,4.5,13.4,0,,,24.4,57,997.1,2
2022-12-31 00:00:00,12.7,10.3,14.1,2.3,,,28.2,64,999.4,1
2023-01-01 00:00:00,10.6,7.5,13.6,4.8,,,19,50,1007.9,61
