t,date,layoff_share,joblosers_share,cpi_infl,log_claims,claims,credit_spr,vix,sentiment,log_oil,oil,layoff_share_lag1,joblosers_share_lag1,log_claims_lag1,credit_spr_lag1,vix_lag1,cpi_infl_lag1,sentiment_lag1,log_oil_lag1,layoff_share_lag2,joblosers_share_lag2,log_claims_lag2,credit_spr_lag2,vix_lag2,cpi_infl_lag2,sentiment_lag2,log_oil_lag2,layoff_share_lag3,joblosers_share_lag3,log_claims_lag3,credit_spr_lag3,vix_lag3,cpi_infl_lag3,sentiment_lag3,log_oil_lag3,layoff_share_lag4,joblosers_share_lag4,log_claims_lag4,credit_spr_lag4,vix_lag4,cpi_infl_lag4,sentiment_lag4,log_oil_lag4
374,2021-02-01,0.22463302752293574,0.6556422018348623,1.66982,13.534473028231162,755000.0,2.16,23.14,76.8,4.078384542643371,59.05,0.2675344036697248,0.6835779816513762,13.626526858296769,2.16,24.91,1.37384,79.0,3.9514360077849813,0.2834977064220184,0.6736009174311927,13.637280619073573,2.23,22.37,1.32042,80.7,3.8507856959569566,0.26254587155963305,0.6985435779816515,13.529493764831555,2.4299999999999997,25.0,1.17575,76.9,3.7121075802331434,0.2924770642201835,0.700538990825688,13.586600411755727,2.65,29.44,1.23039,81.8,3.673765816303888
375,2021-03-01,0.20866972477064222,0.6336926605504588,2.66782,13.413912961382598,669250.0,2.13,21.84,84.9,4.132442850820759,62.33,0.22463302752293574,0.6556422018348623,13.534473028231162,2.16,23.14,1.66982,76.8,4.078384542643371,0.2675344036697248,0.6835779816513762,13.626526858296769,2.16,24.91,1.37384,79.0,3.9514360077849813,0.2834977064220184,0.6736009174311927,13.637280619073573,2.23,22.37,1.32042,80.7,3.8507856959569566,0.26254587155963305,0.6985435779816515,13.529493764831555,2.4299999999999997,25.0,1.17575,76.9,3.7121075802331434
376,2021-04-01,0.21565366972477062,0.6436697247706422,4.13308,13.286181462633724,589000.0,1.9600000000000002,17.42,88.3,4.12260802749496,61.72,0.20866972477064222,0.6336926605504588,13.413912961382598,2.13,21.84,2.66782,84.9,4.132442850820759,0.22463302752293574,0.6556422018348623,13.534473028231162,2.16,23.14,1.66982,76.8,4.078384542643371,0.2675344036697248,0.6835779816513762,13.626526858296769,2.16,24.91,1.37384,79.0,3.9514360077849813,0.2834977064220184,0.6736009174311927,13.637280619073573,2.23,22.37,1.32042,80.7,3.8507856959569566
377,2021-05-01,0.19869266055045873,0.6227178899082568,4.91826,13.058784395761457,469200.0,2.0,19.76,82.9,4.176999240344289,65.17,0.21565366972477062,0.6436697247706422,13.286181462633724,1.9600000000000002,17.42,4.13308,88.3,4.12260802749496,0.20866972477064222,0.6336926605504588,13.413912961382598,2.13,21.84,2.66782,84.9,4.132442850820759,0.22463302752293574,0.6556422018348623,13.534473028231162,2.16,23.14,1.66982,76.8,4.078384542643371,0.2675344036697248,0.6835779816513762,13.626526858296769,2.16,24.91,1.37384,79.0,3.9514360077849813
378,2021-06-01,0.18472477064220183,0.6027637614678899,5.29563,12.922692182275261,409500.0,1.92,16.96,85.5,4.268017718062014,71.38,0.19869266055045873,0.6227178899082568,13.058784395761457,2.0,19.76,4.91826,82.9,4.176999240344289,0.21565366972477062,0.6436697247706422,13.286181462633724,1.9600000000000002,17.42,4.13308,88.3,4.12260802749496,0.20866972477064222,0.6336926605504588,13.413912961382598,2.13,21.84,2.66782,84.9,4.132442850820759,0.22463302752293574,0.6556422018348623,13.534473028231162,2.16,23.14,1.66982,76.8,4.078384542643371
379,2021-07-01,0.14780963302752292,0.5738302752293577,5.24517,12.821258284620408,370000.0,1.9200000000000002,17.6,81.2,4.283448621312786,72.49,0.18472477064220183,0.6027637614678899,12.922692182275261,1.92,16.96,5.29563,85.5,4.268017718062014,0.19869266055045873,0.6227178899082568,13.058784395761457,2.0,19.76,4.91826,82.9,4.176999240344289,0.21565366972477062,0.6436697247706422,13.286181462633724,1.9600000000000002,17.42,4.13308,88.3,4.12260802749496,0.20866972477064222,0.6336926605504588,13.413912961382598,2.13,21.84,2.66782,84.9,4.132442850820759
380,2021-08-01,0.15180045871559633,0.5419036697247707,5.15202,12.793164624749615,359750.0,1.9600000000000002,17.47,70.3,4.215529213226812,67.73,0.14780963302752292,0.5738302752293577,12.821258284620408,1.9200000000000002,17.6,5.24517,81.2,4.283448621312786,0.18472477064220183,0.6027637614678899,12.922692182275261,1.92,16.96,5.29563,85.5,4.268017718062014,0.19869266055045873,0.6227178899082568,13.058784395761457,2.0,19.76,4.91826,82.9,4.176999240344289,0.21565366972477062,0.6436697247706422,13.286181462633724,1.9600000000000002,17.42,4.13308,88.3,4.12260802749496
381,2021-09-01,0.14980504587155963,0.536915137614679,5.35122,12.77916859502229,354750.0,1.8599999999999999,19.82,72.8,4.271793154274181,71.65,0.15180045871559633,0.5419036697247707,12.793164624749615,1.9600000000000002,17.47,5.15202,70.3,4.215529213226812,0.14780963302752292,0.5738302752293577,12.821258284620408,1.9200000000000002,17.6,5.24517,81.2,4.283448621312786,0.18472477064220183,0.6027637614678899,12.922692182275261,1.92,16.96,5.29563,85.5,4.268017718062014,0.19869266055045873,0.6227178899082568,13.058784395761457,2.0,19.76,4.91826,82.9,4.176999240344289
382,2021-10-01,0.14082568807339452,0.5089793577981652,6.23504,12.558136976911223,284400.0,1.77,17.87,71.7,4.400357591358605,81.48,0.14980504587155963,0.536915137614679,12.77916859502229,1.8599999999999999,19.82,5.35122,72.8,4.271793154274181,0.15180045871559633,0.5419036697247707,12.793164624749615,1.9600000000000002,17.47,5.15202,70.3,4.215529213226812,0.14780963302752292,0.5738302752293577,12.821258284620408,1.9200000000000002,17.6,5.24517,81.2,4.283448621312786,0.18472477064220183,0.6027637614678899,12.922692182275261,1.92,16.96,5.29563,85.5,4.268017718062014
383,2021-11-01,0.12785550458715594,0.4960091743119266,6.90197,12.373703486914124,236500.0,1.7199999999999998,18.5,67.4,4.371344786327021,79.15,0.14082568807339452,0.5089793577981652,12.558136976911223,1.77,17.87,6.23504,71.7,4.400357591358605,0.14980504587155963,0.536915137614679,12.77916859502229,1.8599999999999999,19.82,5.35122,72.8,4.271793154274181,0.15180045871559633,0.5419036697247707,12.793164624749615,1.9600000000000002,17.47,5.15202,70.3,4.215529213226812,0.14780963302752292,0.5738302752293577,12.821258284620408,1.9200000000000002,17.6,5.24517,81.2,4.283448621312786
384,2021-12-01,0.12286697247706423,0.4830389908256881,7.17434,12.284190424794126,216250.0,1.8299999999999998,21.35,70.6,4.272630207894483,71.71,0.12785550458715594,0.4960091743119266,12.373703486914124,1.7199999999999998,18.5,6.90197,67.4,4.371344786327021,0.14082568807339452,0.5089793577981652,12.558136976911223,1.77,17.87,6.23504,71.7,4.400357591358605,0.14980504587155963,0.536915137614679,12.77916859502229,1.8599999999999999,19.82,5.35122,72.8,4.271793154274181,0.15180045871559633,0.5419036697247707,12.793164624749615,1.9600000000000002,17.47,5.15202,70.3,4.215529213226812
385,2022-01-01,0.1488073394495413,0.4940137614678899,7.55881,12.385055301058614,239200.0,1.82,23.18,67.2,4.421487703554795,83.22,0.12286697247706423,0.4830389908256881,12.284190424794126,1.8299999999999998,21.35,7.17434,70.6,4.272630207894483,0.12785550458715594,0.4960091743119266,12.373703486914124,1.7199999999999998,18.5,6.90197,67.4,4.371344786327021,0.14082568807339452,0.5089793577981652,12.558136976911223,1.77,17.87,6.23504,71.7,4.400357591358605,0.14980504587155963,0.536915137614679,12.77916859502229,1.8599999999999999,19.82,5.35122,72.8,4.271793154274181
386,2022-02-01,0.13783256880733943,0.4740596330275229,7.93728,12.296827008798639,219000.0,2.04,25.75,62.8,4.517867857585295,91.64,0.1488073394495413,0.4940137614678899,12.385055301058614,1.82,23.18,7.55881,67.2,4.421487703554795,0.12286697247706423,0.4830389908256881,12.284190424794126,1.8299999999999998,21.35,7.17434,70.6,4.272630207894483,0.12785550458715594,0.4960091743119266,12.373703486914124,1.7199999999999998,18.5,6.90197,67.4,4.371344786327021,0.14082568807339452,0.5089793577981652,12.558136976911223,1.77,17.87,6.23504,71.7,4.400357591358605
387,2022-03-01,0.12186926605504586,0.4561009174311927,8.5722,12.2783933071098,215000.0,2.16,26.97,59.4,4.686750172980514,108.5,0.13783256880733943,0.4740596330275229,12.296827008798639,2.04,25.75,7.93728,62.8,4.517867857585295,0.1488073394495413,0.4940137614678899,12.385055301058614,1.82,23.18,7.55881,67.2,4.421487703554795,0.12286697247706423,0.4830389908256881,12.284190424794126,1.8299999999999998,21.35,7.17434,70.6,4.272630207894483,0.12785550458715594,0.4960091743119266,12.373703486914124,1.7199999999999998,18.5,6.90197,67.4,4.371344786327021
388,2022-04-01,0.14980504587155963,0.47805045871559626,8.23175,12.269047444691562,213000.0,1.9100000000000001,24.37,65.2,4.622813621160686,101.78,0.12186926605504586,0.4561009174311927,12.2783933071098,2.16,26.97,8.5722,59.4,4.686750172980514,0.13783256880733943,0.4740596330275229,12.296827008798639,2.04,25.75,7.93728,62.8,4.517867857585295,0.1488073394495413,0.4940137614678899,12.385055301058614,1.82,23.18,7.55881,67.2,4.421487703554795,0.12286697247706423,0.4830389908256881,12.284190424794126,1.8299999999999998,21.35,7.17434,70.6,4.272630207894483
389,2022-05-01,0.1388302752293578,0.4531077981651376,8.53817,12.253671624329453,209750.0,2.22,29.31,58.4,4.696381066041475,109.55,0.14980504587155963,0.47805045871559626,12.269047444691562,1.9100000000000001,24.37,8.23175,65.2,4.622813621160686,0.12186926605504586,0.4561009174311927,12.2783933071098,2.16,26.97,8.5722,59.4,4.686750172980514,0.13783256880733943,0.4740596330275229,12.296827008798639,2.04,25.75,7.93728,62.8,4.517867857585295,0.1488073394495413,0.4940137614678899,12.385055301058614,1.82,23.18,7.55881,67.2,4.421487703554795
390,2022-06-01,0.12885321100917432,0.4381422018348623,8.97936,12.266697267346608,212500.0,2.1299999999999994,28.23,50.0,4.743539855252863,114.84,0.1388302752293578,0.4531077981651376,12.253671624329453,2.22,29.31,8.53817,58.4,4.696381066041475,0.14980504587155963,0.47805045871559626,12.269047444691562,1.9100000000000001,24.37,8.23175,65.2,4.622813621160686,0.12186926605504586,0.4561009174311927,12.2783933071098,2.16,26.97,8.5722,59.4,4.686750172980514,0.13783256880733943,0.4740596330275229,12.296827008798639,2.04,25.75,7.93728,62.8,4.517867857585295
391,2022-07-01,0.14980504587155963,0.45709862385321104,8.46258,12.293167352381108,218200.0,2.31,25.0,51.5,4.621240366165586,101.62,0.12885321100917432,0.4381422018348623,12.266697267346608,2.1299999999999994,28.23,8.97936,50.0,4.743539855252863,0.1388302752293578,0.4531077981651376,12.253671624329453,2.22,29.31,8.53817,58.4,4.696381066041475,0.14980504587155963,0.47805045871559626,12.269047444691562,1.9100000000000001,24.37,8.23175,65.2,4.622813621160686,0.12186926605504586,0.4561009174311927,12.2783933071098,2.16,26.97,8.5722,59.4,4.686750172980514
392,2022-08-01,0.1388302752293578,0.4680733944954128,8.22258,12.285345826424681,216500.0,2.2500000000000004,22.17,58.2,4.539777967221039,93.67,0.14980504587155963,0.45709862385321104,12.293167352381108,2.31,25.0,8.46258,51.5,4.621240366165586,0.12885321100917432,0.4381422018348623,12.266697267346608,2.1299999999999994,28.23,8.97936,50.0,4.743539855252863,0.1388302752293578,0.4531077981651376,12.253671624329453,2.22,29.31,8.53817,58.4,4.696381066041475,0.14980504587155963,0.47805045871559626,12.269047444691562,1.9100000000000001,24.37,8.23175,65.2,4.622813621160686
393,2022-09-01,0.1428211009174312,0.4441284403669725,8.19211,12.193493863323313,197500.0,2.1700000000000004,27.34,58.6,4.433907256550871,84.26,0.1388302752293578,0.4680733944954128,12.285345826424681,2.2500000000000004,22.17,8.22258,58.2,4.539777967221039,0.14980504587155963,0.45709862385321104,12.293167352381108,2.31,25.0,8.46258,51.5,4.621240366165586,0.12885321100917432,0.4381422018348623,12.266697267346608,2.1299999999999994,28.23,8.97936,50.0,4.743539855252863,0.1388302752293578,0.4531077981651376,12.253671624329453,2.22,29.31,8.53817,58.4,4.696381066041475
394,2022-10-01,0.1428211009174312,0.45510321100917434,7.75881,12.21898887079672,202600.0,2.28,30.01,59.9,4.472210058731861,87.55,0.1428211009174312,0.4441284403669725,12.193493863323313,2.1700000000000004,27.34,8.19211,58.6,4.433907256550871,0.1388302752293578,0.4680733944954128,12.285345826424681,2.2500000000000004,22.17,8.22258,58.2,4.539777967221039,0.14980504587155963,0.45709862385321104,12.293167352381108,2.31,25.0,8.46258,51.5,4.621240366165586,0.12885321100917432,0.4381422018348623,12.266697267346608,2.1299999999999994,28.23,8.97936,50.0,4.743539855252863
395,2022-11-01,0.13384174311926605,0.46308486238532104,7.12286,12.258427875864102,210750.0,2.18,23.3,56.7,4.435211888177536,84.37,0.1428211009174312,0.45510321100917434,12.21898887079672,2.28,30.01,7.75881,59.9,4.472210058731861,0.1428211009174312,0.4441284403669725,12.193493863323313,2.1700000000000004,27.34,8.19211,58.6,4.433907256550871,0.1388302752293578,0.4680733944954128,12.285345826424681,2.2500000000000004,22.17,8.22258,58.2,4.539777967221039,0.14980504587155963,0.45709862385321104,12.293167352381108,2.31,25.0,8.46258,51.5,4.621240366165586
396,2022-12-01,0.1368348623853211,0.45510321100917434,6.4046,12.246254435163005,208200.0,1.9699999999999998,21.78,59.8,4.336506119372072,76.44,0.13384174311926605,0.46308486238532104,12.258427875864102,2.18,23.3,7.12286,56.7,4.435211888177536,0.1428211009174312,0.45510321100917434,12.21898887079672,2.28,30.01,7.75881,59.9,4.472210058731861,0.1428211009174312,0.4441284403669725,12.193493863323313,2.1700000000000004,27.34,8.19211,58.6,4.433907256550871,0.1388302752293578,0.4680733944954128,12.285345826424681,2.2500000000000004,22.17,8.22258,58.2,4.539777967221039
397,2023-01-01,0.13084862385321103,0.4441284403669725,6.32718,12.228323254464993,204500.0,1.9700000000000002,20.17,64.9,4.358246106008478,78.12,0.1368348623853211,0.45510321100917434,12.246254435163005,1.9699999999999998,21.78,6.4046,59.8,4.336506119372072,0.13384174311926605,0.46308486238532104,12.258427875864102,2.18,23.3,7.12286,56.7,4.435211888177536,0.1428211009174312,0.45510321100917434,12.21898887079672,2.28,30.01,7.75881,59.9,4.472210058731861,0.1428211009174312,0.4441284403669725,12.193493863323313,2.1700000000000004,27.34,8.19211,58.6,4.433907256550871
398,2023-02-01,0.1368348623853211,0.46208715596330274,5.95782,12.277229839846502,214750.0,1.8399999999999999,20.12,66.9,4.341595188879544,76.83,0.13084862385321103,0.4441284403669725,12.228323254464993,1.9700000000000002,20.17,6.32718,64.9,4.358246106008478,0.1368348623853211,0.45510321100917434,12.246254435163005,1.9699999999999998,21.78,6.4046,59.8,4.336506119372072,0.13384174311926605,0.46308486238532104,12.258427875864102,2.18,23.3,7.12286,56.7,4.435211888177536,0.1428211009174312,0.45510321100917434,12.21898887079672,2.28,30.01,7.75881,59.9,4.472210058731861
399,2023-03-01,0.13783256880733943,0.49301605504587154,4.91772,12.341477282536376,229000.0,2.05,21.64,62.0,4.294287720365875,73.28,0.1368348623853211,0.46208715596330274,12.277229839846502,1.8399999999999999,20.12,5.95782,66.9,4.341595188879544,0.13084862385321103,0.4441284403669725,12.228323254464993,1.9700000000000002,20.17,6.32718,64.9,4.358246106008478,0.1368348623853211,0.45510321100917434,12.246254435163005,1.9699999999999998,21.78,6.4046,59.8,4.336506119372072,0.13384174311926605,0.46308486238532104,12.258427875864102,2.18,23.3,7.12286,56.7,4.435211888177536
400,2023-04-01,0.12885321100917432,0.45809633027522934,4.95008,12.284883825954463,216400.0,2.0700000000000003,17.82,63.7,4.375127892982725,79.45,0.13783256880733943,0.49301605504587154,12.341477282536376,2.05,21.64,4.91772,62.0,4.294287720365875,0.1368348623853211,0.46208715596330274,12.277229839846502,1.8399999999999999,20.12,5.95782,66.9,4.341595188879544,0.13084862385321103,0.4441284403669725,12.228323254464993,1.9700000000000002,20.17,6.32718,64.9,4.358246106008478,0.1368348623853211,0.45510321100917434,12.246254435163005,1.9699999999999998,21.78,6.4046,59.8,4.336506119372072
401,2023-05-01,0.12885321100917432,0.48802752293577983,4.13185,12.328290278254423,226000.0,2.1999999999999997,17.64,59.0,4.2708157053378795,71.58,0.12885321100917432,0.45809633027522934,12.284883825954463,2.0700000000000003,17.82,4.95008,63.7,4.375127892982725,0.13783256880733943,0.49301605504587154,12.341477282536376,2.05,21.64,4.91772,62.0,4.294287720365875,0.1368348623853211,0.46208715596330274,12.277229839846502,1.8399999999999999,20.12,5.95782,66.9,4.341595188879544,0.13084862385321103,0.4441284403669725,12.228323254464993,1.9700000000000002,20.17,6.32718,64.9,4.358246106008478
402,2023-06-01,0.1348394495412844,0.47306192660550456,3.07062,12.432211705824182,250750.0,2.0,14.0,64.2,4.2520603082138555,70.25,0.12885321100917432,0.48802752293577983,12.328290278254423,2.1999999999999997,17.64,4.13185,59.0,4.2708157053378795,0.12885321100917432,0.45809633027522934,12.284883825954463,2.0700000000000003,17.82,4.95008,63.7,4.375127892982725,0.13783256880733943,0.49301605504587154,12.341477282536376,2.05,21.64,4.91772,62.0,4.294287720365875,0.1368348623853211,0.46208715596330274,12.277229839846502,1.8399999999999999,20.12,5.95782,66.9,4.341595188879544
403,2023-07-01,0.11887614678899083,0.4531077981651376,3.28775,12.36819149500661,235200.0,1.8400000000000003,13.93,71.5,4.33165396900921,76.07,0.1348394495412844,0.47306192660550456,12.432211705824182,2.0,14.0,3.07062,64.2,4.2520603082138555,0.12885321100917432,0.48802752293577983,12.328290278254423,2.1999999999999997,17.64,4.13185,59.0,4.2708157053378795,0.12885321100917432,0.45809633027522934,12.284883825954463,2.0700000000000003,17.82,4.95008,63.7,4.375127892982725,0.13783256880733943,0.49301605504587154,12.341477282536376,2.05,21.64,4.91772,62.0,4.294287720365875
404,2023-08-01,0.13184633027522935,0.4710665137614679,3.7225,12.409013489526863,245000.0,1.8499999999999996,15.85,69.4,4.3992524153389505,81.39,0.11887614678899083,0.4531077981651376,12.36819149500661,1.8400000000000003,13.93,3.28775,71.5,4.33165396900921,0.1348394495412844,0.47306192660550456,12.432211705824182,2.0,14.0,3.07062,64.2,4.2520603082138555,0.12885321100917432,0.48802752293577983,12.328290278254423,2.1999999999999997,17.64,4.13185,59.0,4.2708157053378795,0.12885321100917432,0.45809633027522934,12.284883825954463,2.0700000000000003,17.82,4.95008,63.7,4.375127892982725
405,2023-09-01,0.13184633027522935,0.45809633027522934,3.68721,12.294998854724575,218600.0,1.7800000000000002,15.17,67.8,4.49345619635809,89.43,0.13184633027522935,0.4710665137614679,12.409013489526863,1.8499999999999996,15.85,3.7225,69.4,4.3992524153389505,0.11887614678899083,0.4531077981651376,12.36819149500661,1.8400000000000003,13.93,3.28775,71.5,4.33165396900921,0.1348394495412844,0.47306192660550456,12.432211705824182,2.0,14.0,3.07062,64.2,4.2520603082138555,0.12885321100917432,0.48802752293577983,12.328290278254423,2.1999999999999997,17.64,4.13185,59.0,4.2708157053378795
406,2023-10-01,0.1388302752293578,0.4830389908256881,3.25127,12.256052577835195,210250.0,1.83,18.89,63.8,4.450152463721482,85.64,0.13184633027522935,0.45809633027522934,12.294998854724575,1.7800000000000002,15.17,3.68721,67.8,4.49345619635809,0.13184633027522935,0.4710665137614679,12.409013489526863,1.8499999999999996,15.85,3.7225,69.4,4.3992524153389505,0.11887614678899083,0.4531077981651376,12.36819149500661,1.8400000000000003,13.93,3.28775,71.5,4.33165396900921,0.1348394495412844,0.47306192660550456,12.432211705824182,2.0,14.0,3.07062,64.2,4.2520603082138555
407,2023-11-01,0.1448165137614679,0.49301605504587154,3.13335,12.292250341771226,218000.0,1.79,14.02,61.3,4.3527265489623295,77.69,0.1388302752293578,0.4830389908256881,12.256052577835195,1.83,18.89,3.25127,63.8,4.450152463721482,0.13184633027522935,0.45809633027522934,12.294998854724575,1.7800000000000002,15.17,3.68721,67.8,4.49345619635809,0.13184633027522935,0.4710665137614679,12.409013489526863,1.8499999999999996,15.85,3.7225,69.4,4.3992524153389505,0.11887614678899083,0.4531077981651376,12.36819149500661,1.8400000000000003,13.93,3.28775,71.5,4.33165396900921
408,2023-12-01,0.1448165137614679,0.48802752293577983,3.31591,12.244331357647264,207800.0,1.62,12.72,69.7,4.275276264727001,71.9,0.1448165137614679,0.49301605504587154,12.292250341771226,1.79,14.02,3.13335,61.3,4.3527265489623295,0.1388302752293578,0.4830389908256881,12.256052577835195,1.83,18.89,3.25127,63.8,4.450152463721482,0.13184633027522935,0.45809633027522934,12.294998854724575,1.7800000000000002,15.17,3.68721,67.8,4.49345619635809,0.13184633027522935,0.4710665137614679,12.409013489526863,1.8499999999999996,15.85,3.7225,69.4,4.3992524153389505
409,2024-01-01,0.1388302752293578,0.48702981651376154,3.08834,12.261980277468469,211500.0,1.62,13.39,79.0,4.306090068583941,74.15,0.1448165137614679,0.48802752293577983,12.244331357647264,1.62,12.72,3.31591,69.7,4.275276264727001,0.1448165137614679,0.49301605504587154,12.292250341771226,1.79,14.02,3.13335,61.3,4.3527265489623295,0.1388302752293578,0.4830389908256881,12.256052577835195,1.83,18.89,3.25127,63.8,4.450152463721482,0.13184633027522935,0.45809633027522934,12.294998854724575,1.7800000000000002,15.17,3.68721,67.8,4.49345619635809
410,2024-02-01,0.12785550458715594,0.4940137614678899,3.15707,12.254862809699606,210000.0,1.5599999999999996,13.98,76.9,4.347046915777855,77.25,0.1388302752293578,0.48702981651376154,12.261980277468469,1.62,13.39,3.08834,79.0,4.306090068583941,0.1448165137614679,0.48802752293577983,12.244331357647264,1.62,12.72,3.31591,69.7,4.275276264727001,0.1448165137614679,0.49301605504587154,12.292250341771226,1.79,14.02,3.13335,61.3,4.3527265489623295,0.1388302752293578,0.4830389908256881,12.256052577835195,1.83,18.89,3.25127,63.8,4.450152463721482
411,2024-03-01,0.12286697247706423,0.47206422018348626,3.48683,12.279323107269766,215200.0,1.54,13.79,79.4,4.397899983830172,81.28,0.12785550458715594,0.4940137614678899,12.254862809699606,1.5599999999999996,13.98,3.15707,76.9,4.347046915777855,0.1388302752293578,0.48702981651376154,12.261980277468469,1.62,13.39,3.08834,79.0,4.306090068583941,0.1448165137614679,0.48802752293577983,12.244331357647264,1.62,12.72,3.31591,69.7,4.275276264727001,0.1448165137614679,0.49301605504587154,12.292250341771226,1.79,14.02,3.13335,61.3,4.3527265489623295
412,2024-04-01,0.13184633027522935,0.49201834862385324,3.3608,12.256052577835195,210250.0,1.46,16.14,77.2,4.4467604492404496,85.35,0.12286697247706423,0.47206422018348626,12.279323107269766,1.54,13.79,3.48683,79.4,4.397899983830172,0.12785550458715594,0.4940137614678899,12.254862809699606,1.5599999999999996,13.98,3.15707,76.9,4.347046915777855,0.1388302752293578,0.48702981651376154,12.261980277468469,1.62,13.39,3.08834,79.0,4.306090068583941,0.1448165137614679,0.48802752293577983,12.244331357647264,1.62,12.72,3.31591,69.7,4.275276264727001
413,2024-05-01,0.12685779816513762,0.4840366972477064,3.24428,12.310432660854417,222000.0,1.4699999999999998,13.06,69.1,4.382276603429089,80.02,0.13184633027522935,0.49201834862385324,12.256052577835195,1.46,16.14,3.3608,77.2,4.4467604492404496,0.12286697247706423,0.47206422018348626,12.279323107269766,1.54,13.79,3.48683,79.4,4.397899983830172,0.12785550458715594,0.4940137614678899,12.254862809699606,1.5599999999999996,13.98,3.15707,76.9,4.347046915777855,0.1388302752293578,0.48702981651376154,12.261980277468469,1.62,13.39,3.08834,79.0,4.306090068583941
414,2024-06-01,0.12186926605504586,0.4710665137614679,2.97026,12.366489366936078,234800.0,1.5100000000000007,12.67,68.2,4.379147493923038,79.77,0.12685779816513762,0.4840366972477064,12.310432660854417,1.4699999999999998,13.06,3.24428,69.1,4.382276603429089,0.13184633027522935,0.49201834862385324,12.256052577835195,1.46,16.14,3.3608,77.2,4.4467604492404496,0.12286697247706423,0.47206422018348626,12.279323107269766,1.54,13.79,3.48683,79.4,4.397899983830172,0.12785550458715594,0.4940137614678899,12.254862809699606,1.5599999999999996,13.98,3.15707,76.9,4.347046915777855
415,2024-07-01,0.15180045871559633,0.4890252293577982,2.94148,12.376869716472175,237250.0,1.5899999999999999,14.37,66.4,4.404277243608702,81.8,0.12186926605504586,0.4710665137614679,12.366489366936078,1.5100000000000007,12.67,2.97026,68.2,4.379147493923038,0.12685779816513762,0.4840366972477064,12.310432660854417,1.4699999999999998,13.06,3.24428,69.1,4.382276603429089,0.13184633027522935,0.49201834862385324,12.256052577835195,1.46,16.14,3.3608,77.2,4.4467604492404496,0.12286697247706423,0.47206422018348626,12.279323107269766,1.54,13.79,3.48683,79.4,4.397899983830172
